PRODUCT_CODE,ATC,duration_of_box
028617037,M01AB05,.1
028619031,J05AB01,4
028620019,R05DB26,30
028620021,R05DB26,30
028621011,R05DB26,30
028621023,R05DB26,30
028623027,M03BX09,.15
028625010,N01BB58,1
028625022,N01BB58,1
028626012,R05DB26,30
028629044,D01AE15,2
028629057,D01AE15,2
028629069,D01AE15,2
028631024,M03BX09,.15
028633016,N02BE51,2.5
028635136,N01BB01,1
028635148,N01BB01,1
028635151,N01BB01,1
028635201,N01BB01,1
028635213,N01BB01,1
028635225,N01BB01,1
028635237,N01BB01,1
028635249,N01BB51,1
028635252,N01BB51,1
028635264,N01BB51,1
028635276,N01BB51,1
028635288,N01BB01,1
028635290,N01BB01,1
028635302,N01BB01,1
028635314,N01BB01,1
028640023,L03AX,1.6
028644019,N05BA12,1
028644021,N05BA12,1
028644033,N05BA12,1
028645012,L01XX08,.5
028648032,G03CA03,50
028648044,G03CA03,50
028651014,G04CA03,5
028651026,G04CA03,5
028652016,G04CA03,5
028652028,G04CA03,5
028662017,D03BA,3
028663019,D03BA,2
028667020,R03BA05,.6
028667095,R03BA05,.6
028667107,R03BA05,.6
028667184,R03BA05,.6
028667208,R03BA05,.6
028667210,R03BA05,1.5
028675104,R03BA05,.6
028675179,R03BA05,.6
028675181,R03BA05,.6
028675268,R03BA05,.6
028675270,R03BA05,.6
028675294,R03BA05,1.5
028678035,J01DC04,1
028681017,N06AB04,20
028681029,N06AB04,20
028681043,N06AB04,20
028686044,L03AA10,.35
028687010,B02BD02,500
028687022,B02BD02,500
028688024,R05DA09,90
028689026,R05CA03,.9
028694038,B01AB08,1.43
028694103,B01AB08,1.43
028700033,D04AB01,3
028702013,A11HA05,.01
028705022,M01AX17,.2
028705046,M01AX17,.2
028710022,M01AE01,1.2
028710034,M01AE01,1.2
028716013,R01AC07,10.4
028717015,B01AC06,
028717027,B01AC06,
028717039,B01AC06,
028717041,B01AC06,
028718029,S01BC01,.4
028718031,S01BC01,.4
028721049,C03CA04,15
029026010,H01CB01,6
029029016,C01DA02,5
029029028,C01DA02,5
029029030,C01DA02,5
029030044,C01DA02,5
029030057,C01DA02,5
029030069,C01DA02,5
029032012,A07FA02,1
029032024,A07FA02,1
029032048,A07FA02,1
029033014,N01AB06,1
029033026,N01AB06,1
029036050,C07AB02,.15
029036062,C07AB02,.15
029036074,C07AB02,.15
029037025,G03DA02,5
029037049,G03DA02,5
029038027,A05AA02,.75
029041011,S01BC03,.3
029041023,S01BC03,.3
029051036,M05BA04,10
029051075,M05BA04,10
029052038,M05BA04,10
029052077,M05BA04,10
029053030,M05BA04,10
029053079,M05BA04,10
029054032,M05BA04,10
029054071,M05BA04,10
029055011,V08CA04,1
029055023,V08CA04,1
029055035,V08CA04,1
029055047,V08CA04,1
029055062,V08CA04,1
029055074,V08CA04,1
029055124,V08CA04,1
029059096,L03AA10,.35
029068018,G02CB01,5
029074010,M01AX17,.2
029074022,M01AX17,.2
029083021,D01AC14,2
029084023,N05CM,1.5
029103013,C09BA08,1
029104015,A06AG01,1
029108026,A03AA,.075
028780056,J07AG51,1
028784039,M01AX25,.8
028784041,M01AX25,.8
028790018,J07AX,1
028799017,M01AX17,.2
028799031,M01AX17,.2
028804045,C08CA09,4
028809034,D06BX01,1
028809059,D06BX01,1
028819011,A11CC04,1
028821027,A01AD02,6
028823019,N03AB02,.3
028824011,N05AH02,.3
028824023,N05AH02,.3
028825014,R03BA01,.8
028829012,M09AX01,3.6
028829024,M09AX01,3.6
028829036,M09AX01,3.6
028831055,N06AX16,.1
028831067,N06AX16,.1
028831129,N06AX16,.1
028831131,N06AX16,.1
028834051,N06AX16,.1
028834063,N06AX16,.1
028837019,A06AX01,1
028837021,A06AX01,1
028840054,M02AA10,2.5
028841029,A16AA01,2
028843011,V08CB01,3
028845016,M03AC10,1
028845028,M03AC10,1
028847010,V09AA02,1
028848012,L01CD01,15
028848024,L01CD01,15
028848036,L01CD01,15
028851145,J07BB02,1
028852010,A07BC05,9
028853012,N02AX02,.3
028853024,N02AX02,.3
028853036,N02AX02,.3
028853048,N02AX02,.3
028853051,N02AX02,.3
028853063,N02AX02,.3
028853101,N02AX02,.3
028855056,J01DD08,.4
028855068,J01DD08,.4
028859015,R05DB21,60
028860029,R05DB21,60
028868014,B01AB01,10
028868026,B01AB01,10
028877013,A06AD65,
028877025,A06AD65,
028878092,N02AX02,.3
028878116,N02AX02,.3
028878128,N02AX02,.3
028878142,N02AX02,.3
028878155,N02AX02,.3
028881011,S01XA20,.3
028894018,G03CA03,25
028896025,J01DE01,2
028899019,J01DE01,2
028899021,J01DE01,2
028899033,J01DE01,2
028900013,J01DE01,2
028900025,J01DE01,2
028904011,A06AG01,1
028918011,C04AD03,1
028920027,J05AB01,4
028920039,J05AB01,4
028920041,D06BB03,1
028921029,M01AX17,.2
028931018,A05AA02,.75
028931032,A05AA02,.75
028935029,R01AD05,.2
028941019,N06BX06,.5
028941021,N06BX06,.5
028943025,M01AB05,.1
028945020,M01AB05,.1
028945032,M01AB05,.1
028947012,D06AX12,1.5
028949081,J01DH02,2
028949093,J01DH02,2
028962013,A07FA01,
028962025,A07FA01,
028963015,S01GA51,.4
028964043,J01CA04,1
028965010,B01AC05,.5
028967026,C09BA12,1
028968016,D07AA02,2
028969020,C09BA12,1
028978017,D06AX09,2
028978031,D06AX09,2
028979019,D06AX09,2
028980011,R01AX06,.12
028984096,N01BB53,1
028984108,N01BB53,1
028984110,N01BB53,1
028988018,G02CB03,.5
028988032,G02CB03,.5
028989046,B05AA01,20
028990012,C01EB10,15
028993018,V08CA03,1
028993020,V08CA03,1
028993032,V08CA03,1
028993044,V08CA03,1
028993057,V08CA03,1
028993069,V08CA03,1
028993071,V08CA03,1
028993083,V08CA03,1
028997017,D10AD04,1.5
029000015,G03CA03,50
029000027,G03CA03,50
029000039,G03CA03,50
029001017,G03CA03,50
029001029,G03CA03,50
029001031,G03CA03,50
029001043,G03CA03,50
029001068,G03CA03,50
029001082,G03CA03,50
029004013,C09BA09,1
029005016,L01BB04,
029006018,B01AX04,200
029006032,B01AX04,200
029008024,A11CC03,1
029008036,A11CC03,1
029014014,D07AC17,2
029014038,D07AC17,2
029018049,A09AA02,6
029018064,A09AA02,6
029020017,C09BA09,1
029021019,J06BA02,7
029021033,J06BA02,7
029312016,C01DA14,40
029312028,C01DA14,40
029312030,C01DA14,40
029314022,J01GB03,.24
029314034,J01GB03,.24
029314046,J01GB03,.24
029314059,J01GB03,.24
029315013,N01BB52,1
029315025,N01BB52,1
029315037,N01BB52,1
029316015,M01AB55,.1
029316041,M01AB55,.1
029316054,M01AB55,.1
029319011,A06AG01,1
029319023,A06AG01,1
029324023,C01DA14,40
029326016,G02BA03,
029330026,R03BA02,.8
029330038,R03BA02,.8
029330065,R03BA02,1.5
029331016,C01DA14,40
029332057,N01BB02,1
029339013,S01EB02,.4
029352010,R05CB13,2.5
029353024,R06AX22,10
029353036,R06AX22,10
029353099,R06AX22,10
029353113,R06AX22,10
029354038,V08AB09,1
029354040,V08AB09,1
029354053,V08AB09,1
029354065,V08AB09,1
029354077,V08AB09,1
029354089,V08AB09,1
029354091,V08AB09,1
029354103,V08AB09,1
029354115,V08AB09,1
029354127,V08AB09,1
029354141,V08AB09,1
029354154,V08AB09,1
029354166,V08AB09,1
029354178,V08AB09,1
029354180,V08AB09,1
029354216,V08AB09,1
029354228,V08AB09,1
029111046,B01AB05,2
029111059,B01AB05,2
029111061,B01AB05,2
029111073,B01AB05,2
029111085,B01AB05,2
029111097,B01AB05,2
029113014,A06AD11,6.7
029114016,A06AD11,6.7
029116011,C09BA08,1
029119017,A06AD11,6.7
029119029,A06AD11,6.7
029119031,A06AD11,6.7
029120021,M01AX17,.2
029121011,A06AD65,
029129069,M01AE01,1.2
029134018,R05DB21,60
029135023,G02CC01,.2
029136013,A07EA07,3
029136037,A07EA07,5
029138029,J01FA14,.75
029144019,A06AD11,6.7
029152028,R05CB06,
029152030,R05CB06,.12
029153020,J07AP03,1
029157017,D07AC18,1.5
029157029,D07AC18,1.5
029157031,D07AC18,1.5
029160025,A06AD11,6.7
029163019,C10AA04,60
029163021,C10AA04,60
029163033,C10AA04,60
029164011,A11JA,2
029165038,B05BA01,1
029165053,B05BA01,1
029167057,B05BA01,1
029167069,B05BA01,1
029169036,B05BA01,1
029169075,B05BA01,1
029169087,B05BA01,1
029170014,S01JA01,1
029170026,S01JA01,1
029170038,V04CX,1
029171016,D10AF02,1.5
029171042,D10AF02,1.5
029171055,D10AF02,1.5
029172018,J05AB09,.75
029172044,J05AB09,.75
029172057,J05AB09,.75
029173059,J05AB09,.75
029176017,B05CB10,
029176029,B05CB10,
029176031,B05CB10,
029176043,B05CB10,
029182019,M01AX17,.2
029182033,M01AX17,.2
029189040,B05BA01,1
029189053,B05BA01,1
029189065,B05BA01,1
029198013,M01AX17,.2
029198025,M01AX17,.2
029199015,C10AA04,60
029199027,C10AA04,60
029199041,C10AA04,60
029200045,C08CA11,10
029204043,B05DB,1
029204082,B05DB,1
029209032,M03AC09,1
029209044,M03AC09,1
029209057,M03AC09,1
029212053,N02AB03,1.2
029212065,N02AB03,1.2
029212077,N02AB03,1.2
029212089,N02AB03,1.2
029212091,N02AB03,1.2
029213016,B01AC05,.5
029214020,C09AA13,15
029221013,J01CA12,14
029221025,J01CA12,14
029222015,D07AA02,15
029224045,C08CA11,10
029227016,N01BB58,1
029227028,N01BB58,1
029231026,B05XA30,1
029232016,N01BB01,1
029232028,N01BB01,1
029232030,N01BB01,1
029232055,N01BB01,1
029232129,N01BB01,1
029233018,N01BB03,1
029233020,N01BB03,1
029233071,N01BB03,1
029233083,N01BB03,1
029236015,N01BB03,1
029236027,N01BB03,1
029236039,N01BB03,1
029236041,N01BB03,1
029236054,N01BB03,1
029236066,N01BB03,1
029238019,N02BE51,2
029238021,N02BE51,2
029243019,C09BA05,1
029244023,J07AJ52,1
029244047,J07AJ52,1
029245178,J07BB02,1
029245180,J07BB02,1
029247018,V04CX,1
029247032,V04CX,1
029247044,V04CX,1
029249048,J06BA02,7
029249051,J06BA02,7
029249063,J06BA02,7
029250077,B02BD04,350
029250089,B02BD04,350
029251028,B05AA01,20
029251030,B05AA01,20
029251042,B05AA01,20
029257019,C10AB05,.2
029267022,M01AB05,.1
029277011,C08CA04,90
029278013,S01GX08,.2
029278025,S01GX08,.2
029278037,S01GX08,.2
029284015,B05XA30,1
029286010,M02AA10,2.5
029288014,N01AB07,1
029288026,N01AB07,1
029294030,M01AC05,12
029296011,B01AC05,.5
029304033,M01AC05,12
029305012,A07FA01,
029305036,A07FA01,
029309034,D10AD03,1
029309046,D10AD03,1
029309061,D10AD03,1
029310012,J07BF03,1
029538016,G03DA04,.3
029538028,G03DA04,.3
029542026,G03CA03,1
029543016,A06AD11,6.7
029544018,S01XA20,.3
029552015,L01BB05,45
029552039,L01BB05,1
029557028,P01AX06,2.25
029558018,C01DA14,40
029558020,C01DA14,40
029558032,C01DA14,40
029558044,C01DA14,40
029561038,G04BE01,20
029561040,G04BE01,20
029561053,G04BE01,20
029561065,G04BE01,20
029561103,G04BE01,20
029561115,G04BE01,20
029561139,G04BE01,20
029561141,G04BE01,20
029563018,A06AD12,10
029563020,A06AD12,10
029563044,A06AD12,10
029565013,A06AD11,6.7
029610019,N07BC02,25
029610021,N07BC02,25
029610033,N07BC02,25
029610045,N07BC02,25
029610060,N07BC02,25
029610072,N07BC02,25
029610084,N07BC02,25
029610096,N07BC02,25
029610108,N07BC02,25
029610122,N07BC02,25
029610134,N07BC02,25
029610146,N07BC02,25
029610159,N07BC02,25
029610161,N07BC02,25
029610173,N07BC02,25
029610185,N07BC02,25
029610197,N07BC02,25
029610209,N07BC02,25
029610211,N07BC02,25
029611023,N02AA01,30
029611035,N02AA01,30
029611047,N02AA01,30
029358037,B05BA01,1
029358049,B05BA01,1
029362035,B05BA01,1
029363076,B05BA01,1
029363088,B05BA01,1
029371022,C10AA03,30
029371034,C10AA03,30
029372024,V09AA01,1
029372036,V09AA01,1
029376011,L01AD05,8.6
029378015,B01AB02,2.1
029378027,B01AB02,2.1
029378039,B01AB02,2.1
029384017,C09CA01,50
029384029,C09CA01,50
029384043,C09CA01,50
029384056,C09CA01,50
029385010,C09CA01,50
029385022,C09CA01,50
029385046,C09CA01,50
029393016,C09CA01,50
029393028,C09CA01,50
029393042,C09CA01,50
029396037,M01AE01,1.2
029399019,H01CB03,3
029399110,H01CB03,3
029399122,H01CB03,3
029399134,H01CB03,3
029407018,B01AC05,.5
029408010,A06AD11,6.7
029413010,B05BA01,1
029414012,B05BA01,1
029415015,B05BA01,1
029416068,C10AA04,60
029417019,N05BA01,10
029417021,N05BA01,10
029419013,A07FA01,
029420015,C07AB03,75
029424013,N01BB03,1
029424025,N01BB53,1
029428048,B05BA01,1
029429038,B05BA01,1
029429040,B05BA01,1
029430030,B05BA01,1
029431032,B05BA01,1
029431044,B05BA01,1
029432010,N01BB02,1
029432022,N01BB02,1
029432034,N01BB02,1
029432046,N01BB02,1
029432059,N01BB02,1
029432061,N01BB02,1
029432073,N01BB02,1
029432085,N01BB02,1
029433012,N01BB02,1
029433024,N01BB02,1
029433036,N01BB02,1
029433048,N01BB02,1
029433051,N01BB02,1
029434014,N01BB03,1
029434026,N01BB03,1
029434038,N01BB03,1
029434040,N01BB03,1
029434053,N01BB03,1
029444104,N06AX11,30
029444181,N06AX11,30
029447012,B02BD08,2500
029447048,B02BD08,2500
029447051,B02BD08,2500
029452012,L01BC05,.25
029452024,L01BC05,.25
029453014,L04AD01,.25
029453026,L04AD01,.25
029453038,L04AD01,.25
029453040,L04AD01,.25
029453053,L04AD01,.25
029454016,A03DB04,4.5
029456011,M01AB05,.1
029456023,M01AB05,.1
029456035,M01AB05,.1
029456050,M01AB05,.1
029457013,M01AB05,.1
029457037,M01AB05,.1
029459017,B01AB01,10
029459031,B01AB01,10
029461023,M01AC01,20
029461035,M01AC01,20
029467026,G04CA,4
029468028,C07AB03,75
029468030,C07AB03,75
029472014,A12AA04,3
029474018,N02BA51,3
029478017,M01AX17,.2
029478056,M01AX17,.2
029480011,A07EC02,1.5
029480035,A07EC02,1.5
029481025,A12AA20,.5
029485048,L04AD02,5
029485063,L04AD02,5
029485075,L04AD02,5
029485099,L04AD02,5
029486014,C07AB03,75
029486026,C07AB03,75
029486038,C07AB03,75
029491077,B05DA,1
029491091,B05DA,1
029492079,B05DA,1
029492093,B05DA,1
029493071,B05DA,1
029493095,B05DA,1
029498019,J05AB11,3
029498021,J05AB11,3
029500030,M01AE01,1.2
029500055,M01AE01,1.2
029503012,J05AB11,3
029503024,J05AB11,3
029509015,R01AX03,.24
029512011,C10AB04,1.2
029517012,C07AA07,.16
029520184,G03GA06,75
029520386,G03GA06,75
029520398,G03GA06,75
029520400,G03GA06,75
029523014,N01BB58,1
029523026,N01BB58,1
029526047,N07AX01,15
029528027,C07AA07,.16
029528041,C07AA07,.16
029532013,A10BF01,.3
029533027,C07AB03,75
029534017,M01AC01,20
029534029,M01AC01,20
029534031,M01AC01,20
029537014,N01BB03,1
029537026,N01BB53,1
029537038,N01BB03,1
029537040,N01BB53,1
029537127,N01BB03,1
029537180,N01BB03,1
029824101,V07AB,1
029824113,V07AB,1
029824125,V07AB,1
029824137,V07AB,1
029824149,V07AB,1
029824152,V07AB,1
029824164,V07AB,1
029824176,V07AB,1
029824188,V07AB,1
029824190,V07AB,1
029824202,V07AB,1
029824214,V07AB,1
029824226,V07AB,1
029824238,V07AB,1
029824240,V07AB,1
029824253,V07AB,1
029824265,V07AB,1
029824277,V07AB,1
029824289,V07AB,1
029824291,V07AB,1
029824303,V07AB,1
029824315,V07AB,1
029824339,V07AB,1
029825015,C01CA24,.5
029825027,C01CA24,.5
029825039,C01CA24,.5
029825041,C01CA24,.5
029826017,N05AD01,8
029826031,N05AD01,8
029827019,R03DA05,.6
029827021,R03DA05,.6
029828035,B05XA04,1
029829013,A03BA01,1.5
029829025,A03BA01,1.5
029829037,A03BA01,1.5
029829049,A03BA01,1.5
029829052,A03BA01,1.5
029829064,A03BA01,1.5
029830015,B05XA07,1
029830027,B05XA07,1
029830039,B05XA07,1
029830041,B05XA07,1
029611050,N02AA01,30
029611124,N02AA01,30
029612013,V03AB15,1
029612025,V03AB15,1
029613015,N02AB02,.4
029636014,S01XA20,
029637016,S01AX01,.2
029637028,S01AX01,.2
029649035,A06AG04,1.5
029651015,A06AX01,1
029651027,A06AX01,1
029651039,A06AX01,1
029651054,A06AG04,1.5
029651066,A06AG04,1.5
029667021,R05DA09,90
029667033,R05DA09,90
029672021,N02BE01,3
029676018,R01AA04,4
029677010,D04AX,2
029680016,D10AF02,1.5
029681018,D07AA02,2
029683012,D07XA01,2
029693013,D08AD,10
029696010,A06AB20,2
029697012,A06AG01,1
029697024,A06AG01,1
029698014,A06AG04,1.5
029698026,A06AX01,1
029698038,A06AX01,1
029698040,A06AG04,1.5
029698053,A06AG04,1.5
029718018,V03AB03,1
029718020,V03AB03,1
029719010,A06AG01,1
029719034,A06AG01,1
029720048,A06AX01,1
029720063,A06AX01,1
029721014,A06AG04,1.5
029721026,A06AG04,1.5
029724022,V08CA02,1
029724034,V08CA02,1
029724046,V08CA02,1
029724059,V08CA02,1
029724061,V08CA02,1
029724073,V08CA02,1
029724085,V08CA02,1
029724097,V08CA02,1
029724109,V08CA02,1
029724123,V08CA02,1
029744012,A06AG01,1
029747045,A06AX01,1
029747058,A06AX01,1
029753062,D04AB01,2
029757010,M01AB55,.1
029757046,M01AB55,.1
029757059,M01AB55,.1
029766021,A02AH,1
029767047,B05CB01,1
029775018,M02AA13,2.5
029776022,C07AB03,75
029776059,C07AB03,75
029777012,A11GA01,.2
029779016,D08AD,10
029780018,A02AD01,10
029781010,D02AX,2
029781022,D02AX,2
029781034,D02AX,2
029782012,R01AX10,.5
029782024,R01AX10,.5
029782036,R01AX10,.5
029785019,M02AX10,10
029785033,M02AX10,10
029785045,M02AX10,10
029787013,D01AE02,3
029788015,R05DA09,90
029788027,R05DA09,90
029788039,R05DA09,90
029792013,D01AE20,3
029795010,A06AG04,1.5
029795022,A06AG04,1.5
029795034,A06AG04,1.5
029796012,L04AA06,2
029796024,L04AA06,2
029797053,A06AX01,1
029797077,A06AX01,1
029797091,A06AX01,1
029797115,A06AX01,1
029797127,A06AX01,1
029797139,A06AG04,1.5
029797141,A06AG04,1.5
029797154,A06AG04,1.5
029798016,D08AG03,
029798028,D08AG03,5
029798030,D08AG03,5
029798042,D08AG03,5
029798067,A12CX,2
029799018,V03AB01,100
029800012,D10AB,2
029800024,D10AB,2
029802016,D07XA01,2
029803032,A06AD10,30
029803044,A06AD10,30
029804010,N05AN01,24
029805013,D08AK04,2.5
029805025,D08AK04,2.5
029807017,A01AD11,.5
029808019,A06AB05,20
029808021,A06AB05,20
029808033,A06AB05,20
029809011,R01AX10,.4
029809023,R01AX10,.4
029810013,A06AA01,15
029811039,N02BE01,3
029813019,R05FA02,30
029814011,D04AA10,2
029816016,A02AH,1
029816028,A02AH,1
029818010,D04AX,2
029818022,D04AX,2
029820014,D08AD,2
029820026,D08AD,2
029821016,D02AB,2
029821028,D02AB,2
029822018,D02AB,2
029822032,D02AB,2
029824012,V07AB,1
029824024,V07AB,1
029824036,V07AB,1
029824048,V07AB,1
029824051,V07AB,1
029824063,V07AB,1
029824075,V07AB,1
029824087,V07AB,1
029824099,V07AB,1
029846159,B05BB01,1
029846161,B05BB01,1
029846173,B05BB01,1
029846185,B05BB01,1
029846197,B05BB01,1
029846209,B05BB01,1
029846211,B05BB01,1
029846223,B05BB01,1
029846235,B05BB01,1
029846247,B05BB01,1
029846250,B05BB01,1
029846262,B05BB01,1
029846274,B05BB01,1
029846286,B05BB01,1
029846298,B05BB01,1
029846300,B05BB01,1
029848013,C03CA01,40
029848025,C03CA01,40
029849015,B05BC,1
029849039,B05BC,1
029849041,B05BC,1
029850017,B05CX10,1
029850029,B05CX10,1
029851021,A06AD65,2
029851084,A06AD65,
029851173,A06AD65,
029851262,A06AD65,2
029851324,A06AD65,
029852011,V09IB01,1
029853191,B05BB02,1
029854193,B05BB02,1
029854294,B05BB02,1
029855018,C01CA02,90
029855020,C01CA02,90
029856010,N01BB02,1
029856022,N01BB02,1
029856034,N01BB02,1
029856046,N01BB02,1
029856059,N01BB02,1
029856061,N01BB02,1
029857024,B05XA05,1
029830078,B05XA07,1
029831017,B05XA30,1
029831029,B05XA30,1
029831031,B05XA30,1
029832019,A12AA03,3
029832021,A12AA03,3
029832058,A12AA03,3
029833011,P01BC01,1.5
029833023,P01BC01,1.5
029834013,C01CA04,.5
029834025,C01CA04,.5
029834037,C01CA04,.5
029834049,C01CA04,.5
029835016,C01CA26,50
029835028,C01CA26,50
029835042,C01CA26,50
029835055,C01CA26,50
029835067,C01CA26,50
029836018,B05BB01,1
029836020,B05BB01,1
029836032,B05BB01,1
029836057,B05BB01,1
029836069,B05BB01,1
029836071,B05BB01,1
029836083,B05BB01,1
029836095,B05BB01,1
029836107,B05BB01,1
029836119,B05BB01,1
029836121,B05BB01,1
029836133,B05BB01,1
029836145,B05BB01,1
029836158,B05BB01,1
029837010,B05BB02,1
029837022,B05BB02,1
029837034,B05BB02,1
029837046,B05BB02,1
029837059,B05BB02,1
029837061,B05BB02,1
029837073,B05BB02,1
029837085,B05BB02,1
029838024,L01XX14,.08
029839014,B05BB02,1
029839026,B05BB02,1
029839038,B05BB02,1
029839040,B05BB02,1
029839053,B05BB02,1
029839065,B05BB02,1
029839077,B05BB02,1
029839089,B05BB02,1
029840016,B05BB02,1
029840028,B05BB02,1
029840030,B05BB02,1
029840042,B05BB02,1
029840055,B05BB02,1
029840067,B05BB02,1
029840079,B05BB02,1
029840081,B05BB02,1
029841018,B05BB01,1
029841020,B05BB01,1
029841032,B05BB01,1
029841044,B05BB01,1
029841057,B05BB01,1
029841069,B05BB01,1
029841071,B05BB01,1
029841083,B05BB01,1
029842010,B05BB01,1
029842022,B05BB01,1
029842034,B05BB01,1
029842046,B05BB01,1
029842059,B05BB01,1
029842061,B05BB01,1
029843012,B05BB01,1
029843024,B05BB01,1
029843036,B05BB01,1
029843048,B05BB01,1
029843051,B05BB01,1
029843063,B05BB01,1
029843087,B05BB01,1
029843099,B05BB01,1
029843101,B05BB01,1
029844014,B05BB02,1
029844026,B05BB02,1
029844038,B05BB02,1
029844040,B05BB02,1
029844053,B05BB02,1
029844065,B05BB02,1
029844077,B05BB02,1
029844089,B05BB02,1
029845017,B05BB02,1
029845029,B05BB02,1
029845031,B05BB02,1
029845043,B05BB02,1
029845056,B05BB02,1
029845068,B05BB02,1
029845070,B05BB02,1
029845082,B05BB02,1
029845094,B05BB02,1
029845106,B05BB02,1
029846019,B05BB01,1
029846021,B05BB01,1
029846033,B05BB01,1
029846045,B05BB01,1
029846058,B05BB01,1
029846060,B05BB01,1
029846072,B05BB01,1
029846084,B05BB01,1
029846096,B05BB01,1
029846108,B05BB01,1
029846110,B05BB01,1
029846122,B05BB01,1
029846134,B05BB01,1
029846146,B05BB01,1
029868080,B05BB01,1
029868092,B05BB01,1
029868104,B05BB01,1
029869029,B05BB02,1
029870045,B05BB01,1
029870096,B05BB01,1
029870108,B05BB01,1
029871023,B05XA08,1
029872037,B05BB01,1
029872049,B05BB01,1
029872241,B05BB01,1
029872330,B05BB01,1
029872342,B05BB01,1
029872417,B05BB01,1
029872429,B05XA02,1
029872431,B05BB01,1
